OBJECTID,MapUnit,IdentityConfidence,Label,Symbol,DataSourceID,Notes,MapUnitPolys_ID,Shape_Length,Shape_Area
"1702",Ysn,certain,Ysn,Ysn,DAS01,,MUP1702,"1217.899452880743","82902.77841243052"
"1703",Ysn,certain,Ysn,Ysn,DAS01,,MUP1703,"32313.0895379856","10434687.95343277"
"1704",Ysn,certain,Ysn,Ysn,DAS01,,MUP1704,"1994.228474767251","258558.9091257333"
"1705",Zd,certain,Zd,Zd,DAS01,,MUP1705,"9587.516181203289","1046647.934520813"
"1706",Zd,certain,Zd,Zd,DAS01,,MUP1706,"2739.915350890362","226433.720090435"
"1707",Zd,certain,Zd,Zd,DAS01,,MUP1707,"3152.500844706559","103770.8871061189"
"1708",Zd,certain,Zd,Zd,DAS01,,MUP1708,"4894.410120340481","479117.2943020164"
"1709",Zd,certain,Zd,Zd,DAS01,,MUP1709,"13410.8269396685","1428309.407439012"
"1710",Zd,certain,Zd,Zd,DAS01,,MUP1710,"27738.84307639874","3496562.317718295"
"1711",Zd,certain,Zd,Zd,DAS01,,MUP1711,"8364.380275165144","1221242.442431029"
"1712",Zd,certain,Zd,Zd,DAS01,,MUP1712,"756.5974814100902","35705.86353692758"
"1713",Zd,certain,Zd,Zd,DAS01,,MUP1713,"4865.681284300203","453634.0046804536"
"1714",Zd,certain,Zd,Zd,DAS01,,MUP1714,"2227.058747483352","176582.5728833699"
"1715",Zd,certain,Zd,Zd,DAS01,,MUP1715,"10816.43324176395","2187542.865856006"
"1716",Zd,certain,Zd,Zd,DAS01,,MUP1716,"4747.750185308098","425892.9263318849"
"1717",Zd,certain,Zd,Zd,DAS01,,MUP1717,"9584.051921098237","2076305.466053328"
"1718",Zd,certain,Zd,Zd,DAS01,,MUP1718,"3441.309235217828","327389.3546522825"
"1719",Zd,certain,Zd,Zd,DAS01,,MUP1719,"2754.947380472874","293352.6161377581"
"1720",Zd,certain,Zd,Zd,DAS01,,MUP1720,"5153.321272924243","741299.2307363518"
"1721",Zd,certain,Zd,Zd,DAS01,,MUP1721,"2751.658093362485","352329.8815270801"
"1722",Zd,certain,Zd,Zd,DAS01,,MUP1722,"4830.205004945434","432665.1342425999"
"1723",Zd,certain,Zd,Zd,DAS01,,MUP1723,"3605.978302808381","370937.3016996988"
"1724",Zd,certain,Zd,Zd,DAS01,,MUP1724,"10574.39031312647","1622707.097946289"
"1725",Zd,certain,Zd,Zd,DAS01,,MUP1725,"6392.74118836835","500722.9429399486"
"1726",Zd,certain,Zd,Zd,DAS01,,MUP1726,"8770.694733299777","1658850.767275643"
"1727",Zd,certain,Zd,Zd,DAS01,,MUP1727,"6834.186768682421","581568.9322327125"
"1728",Zd,certain,Zd,Zd,DAS01,,MUP1728,"7303.509821841161","1378717.083769914"
"1729",Zd,certain,Zd,Zd,DAS01,,MUP1729,"6900.58143573389","755625.9316649092"
"1730",Zd,certain,Zd,Zd,DAS01,,MUP1730,"3252.82016858412","501343.9922202174"
"1731",Zd,certain,Zd,Zd,DAS01,,MUP1731,"3608.214919872589","351123.7975923921"
"1732",Zd,certain,Zd,Zd,DAS01,,MUP1732,"4953.646704094374","646552.0466298052"
"1733",Zd,certain,Zd,Zd,DAS01,,MUP1733,"36670.20905961416","3394549.067943972"
"1734",Zd,certain,Zd,Zd,DAS01,,MUP1734,"5733.907072769355","994954.3923594386"
"1735",Zd,certain,Zd,Zd,DAS01,,MUP1735,"3423.198084801354","373304.3927516221"
"1736",Zd,certain,Zd,Zd,DAS01,,MUP1736,"8862.633442174569","1067348.376126872"
"1737",Zd,certain,Zd,Zd,DAS01,,MUP1737,"2923.986654374262","329466.4067431864"
"1738",Zd,certain,Zd,Zd,DAS01,,MUP1738,"5856.069090836757","657659.7770871482"
"1739",Zd,certain,Zd,Zd,DAS01,,MUP1739,"1125.588489219427","61726.37750779464"
"1740",Zd,certain,Zd,Zd,DAS01,,MUP1740,"6494.291315333353","942811.8155211224"
"1741",Zd,certain,Zd,Zd,DAS01,,MUP1741,"9866.415479945745","2813711.058068187"
"1742",Zd,certain,Zd,Zd,DAS01,,MUP1742,"14509.68279205228","523033.311015506"
"1743",Zd,certain,Zd,Zd,DAS01,,MUP1743,"3033.94067433572","305127.1474628594"
"1744",Zd,certain,Zd,Zd,DAS01,,MUP1744,"10392.24925929167","1537028.760789038"
"1745",Zd,certain,Zd,Zd,DAS01,,MUP1745,"4214.80781965182","582891.8616433255"
"1746",Zd,certain,Zd,Zd,DAS01,,MUP1746,"31701.6078440661","3311381.737581146"
"1747",Zd,certain,Zd,Zd,DAS01,,MUP1747,"2540.31796913428","242374.6126998711"
"1748",Zd,certain,Zd,Zd,DAS01,,MUP1748,"7033.296089178894","910713.0404530826"
"1749",Zd,certain,Zd,Zd,DAS01,,MUP1749,"6910.889084990247","835359.9160112641"
"1750",Zd,certain,Zd,Zd,DAS01,,MUP1750,"3924.53351739888","325111.5568433092"
"1751",Zd,certain,Zd,Zd,DAS01,,MUP1751,"2666.318897056287","256470.0570741019"
"1752",Zd,certain,Zd,Zd,DAS01,,MUP1752,"3842.84669050094","232236.4116366486"
"1753",Zd,certain,Zd,Zd,DAS01,,MUP1753,"6750.899926142079","1523025.625814222"
"1754",Zd,certain,Zd,Zd,DAS01,,MUP1754,"16954.4994039076","2356163.88222533"
"1755",Zd,certain,Zd,Zd,DAS01,,MUP1755,"31789.95935421356","5154148.020777128"
"1756",Zd,certain,Zd,Zd,DAS01,,MUP1756,"2090.523946547305","175501.5526231667"
"1757",Zd,certain,Zd,Zd,DAS01,,MUP1757,"3358.230041511185","275700.5535596177"
"1758",Zd,certain,Zd,Zd,DAS01,,MUP1758,"5336.116873684363","526414.8168651699"
"1759",Zd,certain,Zd,Zd,DAS01,,MUP1759,"2876.110507388602","130048.5921967072"
"1760",Zd,certain,Zd,Zd,DAS01,,MUP1760,"8663.645092029697","1049299.826591156"
"1761",Zd,certain,Zd,Zd,DAS01,added missing polygon to match printed map,MUP1761,"1435.680497617116","98186.43783223568"
"1762",Zd,certain,Zd,Zd,DAS01,,MUP1762,"3590.543816497142","335055.736366506"
"1763",Zd,certain,Zd,Zd,DAS01,,MUP1763,"5938.143856864998","708505.1876001374"
"1764",Zd,certain,Zd,Zd,DAS01,,MUP1764,"9421.975688243225","1366508.144545581"
"1765",Zd,certain,Zd,Zd,DAS01,,MUP1765,"1410.216985199203","126211.7519294268"
"1766",Zd,certain,Zd,Zd,DAS01,,MUP1766,"11877.35137468487","1402478.462829207"
"1767",Zd,certain,Zd,Zd,DAS01,,MUP1767,"5502.958396545057","678920.0523241077"
"1768",Zd,certain,Zd,Zd,DAS01,,MUP1768,"30577.3079082732","3186515.630972291"
"1769",Zd,certain,Zd,Zd,DAS01,,MUP1769,"6622.763190187103","598387.2167471409"
"1770",Zd,certain,Zd,Zd,DAS01,,MUP1770,"17101.27905818727","1830529.84928209"
"1771",Zd,certain,Zd,Zd,DAS01,,MUP1771,"2223.481590744878","179501.0979231651"
"1772",Zd,certain,Zd,Zd,DAS01,,MUP1772,"4647.048588542672","640534.9077773159"
"1773",Zd,certain,Zd,Zd,DAS01,,MUP1773,"1153.559685977647","82938.75004869225"
"1774",Zd,certain,Zd,Zd,DAS01,,MUP1774,"8113.27776538756","439939.7162885562"
"1775",Zd,certain,Zd,Zd,DAS01,,MUP1775,"30283.81948763999","3243598.831931394"
"1776",Zd,certain,Zd,Zd,DAS01,,MUP1776,"4296.566914868071","361599.0025252296"
"1777",Zd,certain,Zd,Zd,DAS01,,MUP1777,"22637.98069163989","4716545.456550396"
"1778",Zd,certain,Zd,Zd,DAS01,,MUP1778,"3503.857860008355","390163.6654444025"
"1779",Zd,certain,Zd,Zd,DAS01,,MUP1779,"25467.30162608943","4768924.461148808"
"1780",Zd,certain,Zd,Zd,DAS01,,MUP1780,"10601.43252204839","2179904.212826729"
"1781",Zd,certain,Zd,Zd,DAS01,,MUP1781,"15287.60292595678","2340278.482769296"
"1782",Zd,certain,Zd,Zd,DAS01,,MUP1782,"7882.202373195477","1125642.828150027"
"1783",Zd,certain,Zd,Zd,DAS01,,MUP1783,"14067.47492083772","1790064.86554816"
"1784",Zd,certain,Zd,Zd,DAS01,,MUP1784,"3280.076043020222","311665.2328205133"
"1785",Zd,certain,Zd,Zd,DAS01,,MUP1785,"16510.76892813025","1783980.004171409"
"1786",Zd,certain,Zd,Zd,DAS01,,MUP1786,"17994.75304584595","1692039.641228077"
"1787",Zd,certain,Zd,Zd,DAS01,,MUP1787,"10511.44845112827","1080964.691840601"
"1788",Zd,certain,Zd,Zd,DAS01,,MUP1788,"4606.93390723767","429212.1919731774"
"1789",Zd,certain,Zd,Zd,DAS01,,MUP1789,"2125.164948739079","199046.4131955164"
"1790",Zd,certain,Zd,Zd,DAS01,,MUP1790,"9683.346781331355","1227912.339153955"
"1791",Zd,certain,Zd,Zd,DAS01,,MUP1791,"3002.094746663322","340508.4570468205"
"1792",Zd,certain,Zd,Zd,DAS01,,MUP1792,"3312.406586440959","130338.1846715744"
"1793",Zd,certain,Zd,Zd,DAS01,,MUP1793,"1543.211623553494","130367.3925228179"
"1794",Zd,certain,Zd,Zd,DAS01,,MUP1794,"7974.869100430509","777689.7776712253"
"1795",Zd,certain,Zd,Zd,DAS01,,MUP1795,"8439.392444935236","980718.5531316404"
"1796",Zd,certain,Zd,Zd,DAS01,,MUP1796,"5124.042932370035","607316.6786054064"
"1797",Zd,certain,Zd,Zd,DAS01,,MUP1797,"2193.743502317536","235334.7437472423"
"1798",Zd,certain,Zd,Zd,DAS01,,MUP1798,"4636.644818489648","740954.9454807451"
"1799",Zd,certain,Zd,Zd,DAS01,,MUP1799,"43397.00992199219","5746226.534717485"
"1800",Zd,certain,Zd,Zd,DAS01,,MUP1800,"4300.464805307374","548490.1158365627"
