OBJECTID,Type,Description,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Label,Symbol,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"4143",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4143,"3697.641574541324"
"4144",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4144,"288.2815853234958"
"4145",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4145,"1947.690013392081"
"4146",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4146,"562.5343353255821"
"4147",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4147,"4653.960395025306"
"4148",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4148,"226.4715558633878"
"4149",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4149,"1855.351394361005"
"4150",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4150,"5199.633360571651"
"4151",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4151,"2434.72464644929"
"4152",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4152,"6011.125039037488"
"4153",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4153,"174.6610557401016"
"4154",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4154,"3253.812559880892"
"4155",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4155,"480.619114055732"
"4156",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4156,"7975.862967930679"
"4157",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4157,"3716.907086874098"
"4158",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4158,"1689.954369596602"
"4159",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4159,"1268.225122555015"
"4160",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4160,"1436.747466152308"
"4161",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4161,"509.4051651649738"
"4162",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4162,"99286.69525809688"
"4163",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4163,"3673.626778804945"
"4164",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4164,"12036.82782951702"
"4165",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4165,"68.74256872792175"
"4166",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4166,"129.6287641284266"
"4167",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4167,"689.3229444715951"
"4168",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4168,"3256.2768518354"
"4169",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4169,"3102.115795479122"
"4170",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4170,"1430.070556814027"
"4171",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4171,"312.0378391054818"
"4172",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4172,"1036.391761904017"
"4173",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4173,"1063.999042085032"
"4174",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4174,"1293.756036954278"
"4175",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4175,"3344.856054200529"
"4176",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4176,"1982.006580862001"
"4177",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4177,"207.3828078792424"
"4178",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4178,"354.4775223522159"
"4179",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4179,"1404.300137202499"
"4180",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4180,"2574.728217829996"
"4181",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4181,"23789.67801744034"
"4182",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4182,"841.1675372141731"
"4183",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4183,"2782.235804095373"
"4184",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4184,"380.9208713731522"
"4185",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4185,"1737.413531469843"
"4186",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4186,"788.3708375790545"
"4187",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4187,"739.2668715758233"
"4188",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4188,"1151.265766203559"
"4189",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4189,"2703.252558863143"
"4190",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4190,"299.1262311076413"
"4191",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4191,"198.122661476315"
"4192",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4192,"6677.142043896996"
"4193",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4193,"3873.941278331792"
"4194",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4194,"5871.809811636902"
"4195",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4195,"1656.199047015292"
"4196",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4196,"1022.489757062586"
"4197",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4197,"1475.303416477571"
"4198",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4198,"7745.195506870363"
"4199",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4199,"792.4815015504365"
"4200",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4200,"2135.177857677886"
"4201",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4201,"465.6129197702786"
"4202",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4202,"692.3052753729414"
"4203",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4203,"1320.816629029943"
"4204",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4204,"1063.146901600082"
"4205",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4205,"8016.065817499369"
"4206",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4206,"1462.661334684495"
"4207",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4207,"1266.943170046264"
"4208",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4208,"42299.91974963555"
"4209",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4209,"2618.238449088364"
"4210",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4210,"12977.41847078737"
"4211",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4211,"1239.276058525135"
"4212",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4212,"15623.37366860981"
"4213",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4213,"12401.90029957985"
"4214",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4214,"1285.155815978156"
"4215",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4215,"150.1242561086722"
"4216",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4216,"369.7779107412325"
"4217",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4217,"21920.85655109862"
"4218",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4218,"1555.122682937832"
"4219",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4219,"1654.473781190347"
"4220",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4220,"885.5694240382853"
"4221",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4221,"333.1774697543506"
"4222",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4222,"2674.276355575957"
"4223",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4223,"3014.646965208778"
"4224",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4224,"8390.714585212469"
"4225",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4225,"1715.772722689367"
"4226",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4226,"6395.411809668869"
"4227",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4227,"4947.169690101189"
"4228",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4228,"12496.21037229093"
"4229",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4229,"856.7255597140379"
"4230",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4230,"3701.932546192307"
"4231",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4231,"8964.730523425005"
"4232",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4232,"2784.71469104679"
"4233",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4233,"2425.980717879353"
"4234",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4234,"5758.492978497225"
"4235",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4235,"2155.886164118179"
"4236",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4236,"3432.690198320471"
"4237",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4237,"1179.529561084268"
"4238",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4238,"4619.913388837407"
"4239",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4239,"1145.465420289051"
"4240",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4240,"2212.693557253552"
"4241",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4241,"2112.054967119483"
"4242",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4242,"5410.99041310471"
"4243",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4243,"1082.792625492818"
"4244",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4244,"8950.319908773958"
"4245",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4245,"1367.841756668318"
"4246",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4246,"519.700074344232"
"4247",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4247,"2992.600006155684"
"4248",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4248,"21492.68404916139"
"4249",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4249,"5981.820465769839"
"4250",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4250,"2319.426710121525"
"4251",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4251,"455.2768126285955"
"4252",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4252,"6699.123732452258"
"4253",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4253,"14762.68188011981"
"4254",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4254,"335.1817216504179"
"4255",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4255,"1435.680333654871"
"4256",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4256,"377.9313534332564"
"4257",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4257,"3695.335413520278"
"4258",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4258,"4459.156925178662"
"4259",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4259,"4361.5052615398"
"4260",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4260,"1504.306276769706"
"4261",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4261,"1080.032136761627"
"4262",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4262,"2455.472211955436"
"4263",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4263,"1115.75289893699"
"4264",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4264,"581.7921162896085"
"4265",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4265,"5112.761363323581"
"4266",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4266,"185.1976511185894"
"4267",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4267,"876.0642025714527"
"4268",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4268,"1591.762084510823"
"4269",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4269,"3843.3510725498"
"4270",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4270,"2805.084152287178"
"4271",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4271,"253.5277028346305"
"4272",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4272,"2726.007335013659"
"4273",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4273,"3061.544822431196"
"4274",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4274,"14619.48513424342"
"4275",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4275,"448.3397475424736"
"4276",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4276,"3500.364001755369"
"4277",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4277,"326.6406079142105"
"4278",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4278,"194.2984835824124"
"4279",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4279,"1132.642018242299"
"4280",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4280,"1311.81475686421"
"4281",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4281,"6105.500100484002"
"4282",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4282,"1100.847145292489"
"4283",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4283,"856.8438111227406"
"4284",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4284,"109.6662480763888"
"4285",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4285,"4058.805881521452"
"4286",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4286,"3942.839916846409"
"4287",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4287,"5969.796178783576"
"4288",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4288,"526.9995083929706"
"4289",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4289,"508.8070487771257"
"4290",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4290,"2039.979397944503"
"4291",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4291,"711.3499803100128"
"4292",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4292,"803.9148755400424"
"4293",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4293,"1696.210274980986"
"4294",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4294,"698.526239189179"
"4295",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4295,"121.9142298973791"
"4296",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4296,"1045.805284132692"
"4297",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4297,"991.4592484265662"
"4298",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4298,"4966.735657270508"
"4299",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4299,"123.362754329108"
"4300",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4300,"4609.146287905239"
"4301",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4301,"5211.484308737997"
"4302",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4302,"472.3589323047285"
"4303",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4303,"3141.790761722811"
"4304",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4304,"1136.757482165259"
"4305",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4305,"2028.199062555406"
"4306",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4306,"337.7436130423698"
"4307",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4307,"791.3358420918437"
"4308",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4308,"2065.885495232833"
"4309",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4309,"450.8323677864352"
"4310",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4310,"2014.942204894722"
"4311",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4311,"4981.661570222612"
"4312",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4312,"1617.453951921744"
"4313",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4313,"7577.069555556269"
"4314",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4314,"1015.221346153945"
"4315",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4315,"3105.29480348374"
"4316",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4316,"2780.298522198178"
"4317",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4317,"5671.347656039751"
"4318",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4318,"520.2408032943605"
"4319",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4319,"913.9996036263658"
"4320",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4320,"1217.584333623957"
"4321",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4321,"6593.092133960383"
"4322",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4322,"2723.214306621895"
"4323",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4323,"1723.295494709795"
"4324",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4324,"653.7506205673228"
"4325",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4325,"1394.038283029378"
"4326",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4326,"28670.05543152183"
"4327",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4327,"2734.750283160587"
"4328",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4328,"2000.460538577196"
"4329",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4329,"597.0708692458127"
"4330",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4330,"322.2426962534533"
"4331",contact,"contact, certain",N,"-9",certain,certain,,01.01.01,DAS01,,CAF4331,"2619.718997362746"
